"DEMO_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"NY_GDP_MKTP_KN","GDP (constant LCU)","BRN","Brunei Darussalam","2019","2019",19098517100,,
"NY_GDP_MKTP_KN","GDP (constant LCU)","BRN","Brunei Darussalam","2020","2020",19315012800,,
"NY_GDP_MKTP_KN","GDP (constant LCU)","BRN","Brunei Darussalam","2021","2021",19007756823,,
"PA_NUS_ATLS","DEC alternative conversion factor (LCU per US$)","GAB","Gabon","2016","2016",592.6,,
"PA_NUS_ATLS","DEC alternative conversion factor (LCU per US$)","GAB","Gabon","2017","2017",580.7,,
"PA_NUS_ATLS","DEC alternative conversion factor (LCU per US$)","GAB","Gabon","2018","2018",555.4,,
"PA_NUS_ATLS","DEC alternative conversion factor (LCU per US$)","GAB","Gabon","2019","2019",585.9,,
"PA_NUS_ATLS","DEC alternative conversion factor (LCU per US$)","GAB","Gabon","2020","2020",575.6,,
"PA_NUS_ATLS","DEC alternative conversion factor (LCU per US$)","GAB","Gabon","2021","2021",554.5,,
"NY_GDP_PCAP_CN","GDP per capita (current LCU)","ISL","Iceland","2016","2016",7488857,,
"NY_GDP_PCAP_CN","GDP per capita (current LCU)","ISL","Iceland","2017","2017",7693534,,
"NY_GDP_PCAP_CN","GDP per capita (current LCU)","ISL","Iceland","2018","2018",8064191,,
"NY_GDP_PCAP_CN","GDP per capita (current LCU)","ISL","Iceland","2019","2019",8441932,,
"NY_GDP_PCAP_CN","GDP per capita (current LCU)","ISL","Iceland","2020","2020",8016989,,
"NY_GDP_PCAP_CN","GDP per capita (current LCU)","ISL","Iceland","2021","2021",8727644,,
"NY_GDP_PCAP_PP_KD","GDP per capita, PPP (constant 2011 international $)","AGO","Angola","2016","2016",7488,,
"NY_GDP_PCAP_PP_KD","GDP per capita, PPP (constant 2011 international $)","AGO","Angola","2017","2017",7216,,
"NY_GDP_PCAP_PP_KD","GDP per capita, PPP (constant 2011 international $)","AGO","Angola","2018","2018",6879,,
"NY_GDP_PCAP_PP_KD","GDP per capita, PPP (constant 2011 international $)","AGO","Angola","2019","2019",6602,,
"NY_GDP_PCAP_PP_KD","GDP per capita, PPP (constant 2011 international $)","AGO","Angola","2020","2020",6032,,
"NY_GDP_PCAP_PP_KD","GDP per capita, PPP (constant 2011 international $)","AGO","Angola","2021","2021",5909,,
"PA_NUS_FCRF","Official exchange rate (LCU per US$, period average)","BWA","Botswana","2016","2016",10.9,,
"PA_NUS_FCRF","Official exchange rate (LCU per US$, period average)","BWA","Botswana","2017","2017",10.3,,
"PA_NUS_FCRF","Official exchange rate (LCU per US$, period average)","BWA","Botswana","2018","2018",10.2,,
"PA_NUS_FCRF","Official exchange rate (LCU per US$, period average)","BWA","Botswana","2019","2019",10.8,,
"PA_NUS_FCRF","Official exchange rate (LCU per US$, period average)","BWA","Botswana","2020","2020",11.5,,
"PA_NUS_FCRF","Official exchange rate (LCU per US$, period average)","BWA","Botswana","2021","2021",11.1,,
"PA_NUS_ATLS","DEC alternative conversion factor (LCU per US$)","MMR","Myanmar","2016","2016",1230.9,,
"PA_NUS_ATLS","DEC alternative conversion factor (LCU per US$)","MMR","Myanmar","2017","2017",1345.8,,
"PA_NUS_ATLS","DEC alternative conversion factor (LCU per US$)","MMR","Myanmar","2018","2018",1381.9,,
"PA_NUS_ATLS","DEC alternative conversion factor (LCU per US$)","MMR","Myanmar","2019","2019",1532.2,,
"PA_NUS_ATLS","DEC alternative conversion factor (LCU per US$)","MMR","Myanmar","2020","2020",1428.8,,
"PA_NUS_ATLS","DEC alternative conversion factor (LCU per US$)","MMR","Myanmar","2021","2021",1490.5,,
"NY_GDP_MKTP_KD","GDP at market prices (constant 2010 US$)","GNQ","Equatorial Guinea","2016","2016",12023008421,,
"NY_GDP_MKTP_KD","GDP at market prices (constant 2010 US$)","GNQ","Equatorial Guinea","2017","2017",11341603396,,
"NY_GDP_MKTP_KD","GDP at market prices (constant 2010 US$)","GNQ","Equatorial Guinea","2018","2018",10634279303,,
"NY_GDP_MKTP_KD","GDP at market prices (constant 2010 US$)","GNQ","Equatorial Guinea","2019","2019",10051326681,,
"NY_GDP_MKTP_KD","GDP at market prices (constant 2010 US$)","GNQ","Equatorial Guinea","2020","2020",9625001537,,
"NY_GDP_MKTP_KD","GDP at market prices (constant 2010 US$)","GNQ","Equatorial Guinea","2021","2021",9534008417,,
"NY_GNP_MKTP_CN","GNI (current LCU)","GEO","Georgia","2016","2016",34175996600,,
"NY_GNP_MKTP_CN","GNI (current LCU)","GEO","Georgia","2017","2017",38765500800,,
"NY_GNP_MKTP_CN","GNI (current LCU)","GEO","Georgia","2018","2018",42864318400,,
"NY_GNP_MKTP_CN","GNI (current LCU)","GEO","Georgia","2019","2019",47060392200,,
"NY_GNP_MKTP_CN","GNI (current LCU)","GEO","Georgia","2020","2020",46969939300,,
"NY_GNP_MKTP_CN","GNI (current LCU)","GEO","Georgia","2021","2021",56236623801,,
"PA_NUS_PRVT_PP","PPP conversion factor, private consumption (LCU per international $)","ARM","Armenia","2016","2016",173.8,,
"PA_NUS_PRVT_PP","PPP conversion factor, private consumption (LCU per international $)","ARM","Armenia","2017","2017",167.3,,
"PA_NUS_PRVT_PP","PPP conversion factor, private consumption (LCU per international $)","ARM","Armenia","2018","2018",167.4,,
"PA_NUS_PRVT_PP","PPP conversion factor, private consumption (LCU per international $)","ARM","Armenia","2019","2019",166.8,,
"PA_NUS_PRVT_PP","PPP conversion factor, private consumption (LCU per international $)","ARM","Armenia","2020","2020",166.8,,
"PA_NUS_PRVT_PP","PPP conversion factor, private consumption (LCU per international $)","ARM","Armenia","2021","2021",170.8,,
"NY_GDP_MKTP_PP_KD","GDP, PPP (constant 2011 international $)","BMU","Bermuda","2016","2016",5044853304,,
"NY_GDP_MKTP_PP_KD","GDP, PPP (constant 2011 international $)","BMU","Bermuda","2017","2017",5227044137,,
"NY_GDP_MKTP_PP_KD","GDP, PPP (constant 2011 international $)","BMU","Bermuda","2018","2018",5204421422,,
"NY_GDP_MKTP_PP_KD","GDP, PPP (constant 2011 international $)","BMU","Bermuda","2019","2019",5220360833,,
"NY_GDP_MKTP_PP_KD","GDP, PPP (constant 2011 international $)","BMU","Bermuda","2020","2020",4863394899,,
"NY_GDP_MKTP_PP_KD","GDP, PPP (constant 2011 international $)","BMU","Bermuda","2021","2021",5126676426,,
"NY_GDP_PCAP_CN","GDP per capita (current LCU)","CAF","Central African Republic","2016","2016",220530,,
"NY_GDP_PCAP_CN","GDP per capita (current LCU)","CAF","Central African Republic","2017","2017",240822,,
"NY_GDP_PCAP_CN","GDP per capita (current LCU)","CAF","Central African Republic","2018","2018",242137,,
"NY_GDP_PCAP_CN","GDP per capita (current LCU)","CAF","Central African Republic","2019","2019",249838,,
"NY_GDP_PCAP_CN","GDP per capita (current LCU)","CAF","Central African Republic","2020","2020",250650,,
"NY_GDP_PCAP_CN","GDP per capita (current LCU)","CAF","Central African Republic","2021","2021",255715,,
"PA_NUS_PRVT_PP","PPP conversion factor, private consumption (LCU per international $)","ERI","Eritrea","2016","2016",8.9,,
"PA_NUS_PRVT_PP","PPP conversion factor, private consumption (LCU per international $)","ERI","Eritrea","2017","2017",7.6,,
"NY_GDP_PCAP_CN","GDP per capita (current LCU)","IND","India","2016","2016",114980,,
"NY_GDP_PCAP_CN","GDP per capita (current LCU)","IND","India","2017","2017",126201,,
"NY_GDP_PCAP_CN","GDP per capita (current LCU)","IND","India","2018","2018",138054,,
"NY_GDP_PCAP_CN","GDP per capita (current LCU)","IND","India","2019","2019",145143,,
"NY_GDP_PCAP_CN","GDP per capita (current LCU)","IND","India","2020","2020",141801,,
"NY_GDP_PCAP_CN","GDP per capita (current LCU)","IND","India","2021","2021",168125,,
"NY_GDP_MKTP_KN","GDP (constant LCU)","SLB","Solomon Islands","2016","2016",9963100000,,
"NY_GDP_MKTP_KN","GDP (constant LCU)","SLB","Solomon Islands","2017","2017",10269500000,,
"NY_GDP_MKTP_KN","GDP (constant LCU)","SLB","Solomon Islands","2018","2018",10551500000,,
"NY_GDP_MKTP_KN","GDP (constant LCU)","SLB","Solomon Islands","2019","2019",10736100000,,
"NY_GDP_MKTP_KN","GDP (constant LCU)","SLB","Solomon Islands","2020","2020",10373000000,,
"NY_GDP_MKTP_KN","GDP (constant LCU)","SLB","Solomon Islands","2021","2021",10352000000,,
"PA_NUS_PRVT_PP","PPP conversion factor, private consumption (LCU per international $)","CMR","Cameroon","2016","2016",239.1,,
"PA_NUS_PRVT_PP","PPP conversion factor, private consumption (LCU per international $)","CMR","Cameroon","2017","2017",236.9,,
"PA_NUS_PRVT_PP","PPP conversion factor, private consumption (LCU per international $)","CMR","Cameroon","2018","2018",233.7,,
"PA_NUS_PRVT_PP","PPP conversion factor, private consumption (LCU per international $)","CMR","Cameroon","2019","2019",235.2,,
"PA_NUS_PRVT_PP","PPP conversion factor, private consumption (LCU per international $)","CMR","Cameroon","2020","2020",238,,
"PA_NUS_PRVT_PP","PPP conversion factor, private consumption (LCU per international $)","CMR","Cameroon","2021","2021",232.5,,
"NY_GDP_PCAP_PP_KD","GDP per capita, PPP (constant 2011 international $)","GRC","Greece","2016","2016",28240,,
"NY_GDP_PCAP_PP_KD","GDP per capita, PPP (constant 2011 international $)","GRC","Greece","2017","2017",28605,,
"NY_GDP_PCAP_PP_KD","GDP per capita, PPP (constant 2011 international $)","GRC","Greece","2018","2018",29141,,
"NY_GDP_PCAP_PP_KD","GDP per capita, PPP (constant 2011 international $)","GRC","Greece","2019","2019",29722,,
"NY_GDP_PCAP_PP_KD","GDP per capita, PPP (constant 2011 international $)","GRC","Greece","2020","2020",27104,,
"NY_GDP_PCAP_PP_KD","GDP per capita, PPP (constant 2011 international $)","GRC","Greece","2021","2021",29548,,
"PA_NUS_FCRF","Official exchange rate (LCU per US$, period average)","GRD","Grenada","2016","2016",2.7,,
"PA_NUS_FCRF","Official exchange rate (LCU per US$, period average)","GRD","Grenada","2017","2017",2.7,,
"PA_NUS_FCRF","Official exchange rate (LCU per US$, period average)","GRD","Grenada","2018","2018",2.7,,
"PA_NUS_FCRF","Official exchange rate (LCU per US$, period average)","GRD","Grenada","2019","2019",2.7,,
"PA_NUS_FCRF","Official exchange rate (LCU per US$, period average)","GRD","Grenada","2020","2020",2.7,,
"PA_NUS_FCRF","Official exchange rate (LCU per US$, period average)","GRD","Grenada","2021","2021",2.7,,
"NY_GNP_MKTP_CN","GNI (current LCU)","PLW","Palau","2016","2016",323893500,,
"NY_GNP_MKTP_CN","GNI (current LCU)","PLW","Palau","2017","2017",303897100,,
"NY_GNP_MKTP_CN","GNI (current LCU)","PLW","Palau","2018","2018",306178900,,
"NY_GNP_MKTP_CN","GNI (current LCU)","PLW","Palau","2019","2019",296747700,,
"NY_GNP_MKTP_CN","GNI (current LCU)","PLW","Palau","2020","2020",256600000,,
"NY_GNP_MKTP_CN","GNI (current LCU)","PLW","Palau","2021","2021",222800000,,
"NY_GDP_PCAP_PP_KD","GDP per capita, PPP (constant 2011 international $)","BGR","Bulgaria","2016","2016",20745,,
"NY_GDP_PCAP_PP_KD","GDP per capita, PPP (constant 2011 international $)","BGR","Bulgaria","2017","2017",21474,,
"NY_GDP_PCAP_PP_KD","GDP per capita, PPP (constant 2011 international $)","BGR","Bulgaria","2018","2018",22210,,
"NY_GDP_PCAP_PP_KD","GDP per capita, PPP (constant 2011 international $)","BGR","Bulgaria","2019","2019",23270,,
"NY_GDP_PCAP_PP_KD","GDP per capita, PPP (constant 2011 international $)","BGR","Bulgaria","2020","2020",22484,,
"NY_GDP_PCAP_PP_KD","GDP per capita, PPP (constant 2011 international $)","BGR","Bulgaria","2021","2021",24398,,
"NY_GDP_MKTP_KD","GDP at market prices (constant 2010 US$)","HTI","Haiti","2016","2016",15102000662,,
"NY_GDP_MKTP_KD","GDP at market prices (constant 2010 US$)","HTI","Haiti","2017","2017",15481101857,,
"NY_GDP_MKTP_KD","GDP at market prices (constant 2010 US$)","HTI","Haiti","2018","2018",15739297369,,
"NY_GDP_MKTP_KD","GDP at market prices (constant 2010 US$)","HTI","Haiti","2019","2019",15474153940,,
"NY_GDP_MKTP_KD","GDP at market prices (constant 2010 US$)","HTI","Haiti","2020","2020",14956795315,,
"NY_GDP_MKTP_KD","GDP at market prices (constant 2010 US$)","HTI","Haiti","2021","2021",14687836256,,
"NY_GDP_PCAP_CN","GDP per capita (current LCU)","BRB","Barbados","2016","2016",34687,,
"NY_GDP_PCAP_CN","GDP per capita (current LCU)","BRB","Barbados","2017","2017",35686,,
"NY_GDP_PCAP_CN","GDP per capita (current LCU)","BRB","Barbados","2018","2018",36450,,
"NY_GDP_PCAP_CN","GDP per capita (current LCU)","BRB","Barbados","2019","2019",38006,,
"NY_GDP_PCAP_CN","GDP per capita (current LCU)","BRB","Barbados","2020","2020",33288,,
"NY_GDP_PCAP_CN","GDP per capita (current LCU)","BRB","Barbados","2021","2021",34451,,
"PA_NUS_ATLS","DEC alternative conversion factor (LCU per US$)","CYM","Cayman Islands","2016","2016",0.8,,
"PA_NUS_ATLS","DEC alternative conversion factor (LCU per US$)","CYM","Cayman Islands","2017","2017",0.8,,
"PA_NUS_ATLS","DEC alternative conversion factor (LCU per US$)","CYM","Cayman Islands","2018","2018",0.8,,
"PA_NUS_ATLS","DEC alternative conversion factor (LCU per US$)","CYM","Cayman Islands","2019","2019",0.8,,
"PA_NUS_ATLS","DEC alternative conversion factor (LCU per US$)","CYM","Cayman Islands","2020","2020",0.8,,
"PA_NUS_ATLS","DEC alternative conversion factor (LCU per US$)","CYM","Cayman Islands","2021","2021",0.8,,
"NY_GDP_MKTP_PP_KD","GDP, PPP (constant 2011 international $)","CZE","Czechia","2016","2016",391112348862,,
"NY_GDP_MKTP_PP_KD","GDP, PPP (constant 2011 international $)","CZE","Czechia","2017","2017",411327867895,,
"NY_GDP_MKTP_PP_KD","GDP, PPP (constant 2011 international $)","CZE","Czechia","2018","2018",424572987495,,
"NY_GDP_MKTP_PP_KD","GDP, PPP (constant 2011 international $)","CZE","Czechia","2019","2019",437437033854,,
"NY_GDP_MKTP_PP_KD","GDP, PPP (constant 2011 international $)","CZE","Czechia","2020","2020",413365014031,,
"NY_GDP_MKTP_PP_KD","GDP, PPP (constant 2011 international $)","CZE","Czechia","2021","2021",428015593762,,
"NY_GDP_PCAP_PP_KD","GDP per capita, PPP (constant 2011 international $)","GUY","Guyana","2016","2016",11819,,
"NY_GDP_PCAP_PP_KD","GDP per capita, PPP (constant 2011 international $)","GUY","Guyana","2017","2017",12194,,
"NY_GDP_PCAP_PP_KD","GDP per capita, PPP (constant 2011 international $)","GUY","Guyana","2018","2018",12374,,
"NY_GDP_PCAP_PP_KD","GDP per capita, PPP (constant 2011 international $)","GUY","Guyana","2019","2019",12820,,
"NY_GDP_PCAP_PP_KD","GDP per capita, PPP (constant 2011 international $)","GUY","Guyana","2020","2020",18431,,
"NY_GDP_PCAP_PP_KD","GDP per capita, PPP (constant 2011 international $)","GUY","Guyana","2021","2021",21925,,
"PA_NUS_ATLS","DEC alternative conversion factor (LCU per US$)","ASM","American Samoa","2016","2016",1,,
"PA_NUS_ATLS","DEC alternative conversion factor (LCU per US$)","ASM","American Samoa","2017","2017",1,,
"PA_NUS_ATLS","DEC alternative conversion factor (LCU per US$)","ASM","American Samoa","2018","2018",1,,
"PA_NUS_ATLS","DEC alternative conversion factor (LCU per US$)","ASM","American Samoa","2019","2019",1,,
"PA_NUS_ATLS","DEC alternative conversion factor (LCU per US$)","ASM","American Samoa","2020","2020",1,,
"PA_NUS_ATLS","DEC alternative conversion factor (LCU per US$)","ASM","American Samoa","2021","2021",1,,
"NY_GNP_PCAP_CN","GNI per capita (current LCU)","BHR","Bahrain","2016","2016",8119,,
"NY_GNP_PCAP_CN","GNI per capita (current LCU)","BHR","Bahrain","2017","2017",8642,,
"NY_GNP_PCAP_CN","GNI per capita (current LCU)","BHR","Bahrain","2018","2018",9032,,
"NY_GNP_PCAP_CN","GNI per capita (current LCU)","BHR","Bahrain","2019","2019",9158,,
"NY_GNP_PCAP_CN","GNI per capita (current LCU)","BHR","Bahrain","2020","2020",8212,,
"NY_GNP_MKTP_CN","GNI (current LCU)","BEL","Belgium","2016","2016",434210600000,,
"NY_GNP_MKTP_CN","GNI (current LCU)","BEL","Belgium","2017","2017",449130000000,,
"NY_GNP_MKTP_CN","GNI (current LCU)","BEL","Belgium","2018","2018",464122600000,,
"NY_GNP_MKTP_CN","GNI (current LCU)","BEL","Belgium","2019","2019",483275400000,,
"NY_GNP_MKTP_CN","GNI (current LCU)","BEL","Belgium","2020","2020",464517800000,,
"NY_GNP_MKTP_CN","GNI (current LCU)","BEL","Belgium","2021","2021",506959800000,,
"PA_NUS_FCRF","Official exchange rate (LCU per US$, period average)","GMB","Gambia","2016","2016",43.4,,
"PA_NUS_FCRF","Official exchange rate (LCU per US$, period average)","GMB","Gambia","2017","2017",46.6,,
"PA_NUS_FCRF","Official exchange rate (LCU per US$, period average)","GMB","Gambia","2018","2018",48.2,,
"PA_NUS_FCRF","Official exchange rate (LCU per US$, period average)","GMB","Gambia","2019","2019",50.1,,
"PA_NUS_FCRF","Official exchange rate (LCU per US$, period average)","GMB","Gambia","2020","2020",51.5,,
"PA_NUS_FCRF","Official exchange rate (LCU per US$, period average)","GMB","Gambia","2021","2021",51.5,,
"PA_NUS_ATLS","DEC alternative conversion factor (LCU per US$)","GIN","Guinea","2016","2016",8967.9,,
"PA_NUS_ATLS","DEC alternative conversion factor (LCU per US$)","GIN","Guinea","2017","2017",9088.3,,
"PA_NUS_ATLS","DEC alternative conversion factor (LCU per US$)","GIN","Guinea","2018","2018",9011.1,,
"PA_NUS_ATLS","DEC alternative conversion factor (LCU per US$)","GIN","Guinea","2019","2019",9183.9,,
"PA_NUS_ATLS","DEC alternative conversion factor (LCU per US$)","GIN","Guinea","2020","2020",9565.1,,
"PA_NUS_ATLS","DEC alternative conversion factor (LCU per US$)","GIN","Guinea","2021","2021",9763,,
"NY_GNP_PCAP_CN","GNI per capita (current LCU)","CHN","China","2016","2016",53516,,
"NY_GNP_PCAP_CN","GNI per capita (current LCU)","CHN","China","2017","2017",59514,,
"NY_GNP_PCAP_CN","GNI per capita (current LCU)","CHN","China","2018","2018",65246,,
"NY_GNP_PCAP_CN","GNI per capita (current LCU)","CHN","China","2019","2019",69881,,
"NY_GNP_PCAP_CN","GNI per capita (current LCU)","CHN","China","2020","2020",71253,,
"NY_GNP_PCAP_CN","GNI per capita (current LCU)","CHN","China","2021","2021",80237,,
"PA_NUS_ATLS","DEC alternative conversion factor (LCU per US$)","ECU","Ecuador","2016","2016",1,,
"PA_NUS_ATLS","DEC alternative conversion factor (LCU per US$)","ECU","Ecuador","2017","2017",1,,
"PA_NUS_ATLS","DEC alternative conversion factor (LCU per US$)","ECU","Ecuador","2018","2018",1,,
"PA_NUS_ATLS","DEC alternative conversion factor (LCU per US$)","ECU","Ecuador","2019","2019",1,,
"PA_NUS_ATLS","DEC alternative conversion factor (LCU per US$)","ECU","Ecuador","2020","2020",1,,
"PA_NUS_ATLS","DEC alternative conversion factor (LCU per US$)","ECU","Ecuador","2021","2021",1,,
"PA_NUS_FCRF","Official exchange rate (LCU per US$, period average)","AUS","Australia","2016","2016",1.3,,
"PA_NUS_FCRF","Official exchange rate (LCU per US$, period average)","AUS","Australia","2017","2017",1.3,,
"PA_NUS_FCRF","Official exchange rate (LCU per US$, period average)","AUS","Australia","2018","2018",1.3,,
"PA_NUS_FCRF","Official exchange rate (LCU per US$, period average)","AUS","Australia","2019","2019",1.4,,
"PA_NUS_FCRF","Official exchange rate (LCU per US$, period average)","AUS","Australia","2020","2020",1.5,,
"PA_NUS_FCRF","Official exchange rate (LCU per US$, period average)","AUS","Australia","2021","2021",1.3,,
"PA_NUS_PPPC_RF","Price level ratio of PPP conversion factor (GDP) to market exchange rate","AZE","Azerbaijan","2016","2016",0.3,,
"PA_NUS_PPPC_RF","Price level ratio of PPP conversion factor (GDP) to market exchange rate","AZE","Azerbaijan","2017","2017",0.3,,
"PA_NUS_PPPC_RF","Price level ratio of PPP conversion factor (GDP) to market exchange rate","AZE","Azerbaijan","2018","2018",0.3,,
"PA_NUS_PPPC_RF","Price level ratio of PPP conversion factor (GDP) to market exchange rate","AZE","Azerbaijan","2019","2019",0.3,,
"PA_NUS_PPPC_RF","Price level ratio of PPP conversion factor (GDP) to market exchange rate","AZE","Azerbaijan","2020","2020",0.3,,
"PA_NUS_PPPC_RF","Price level ratio of PPP conversion factor (GDP) to market exchange rate","AZE","Azerbaijan","2021","2021",0.3,,
"PA_NUS_FCRF","Official exchange rate (LCU per US$, period average)","BLZ","Belize","2016","2016",2,,
"PA_NUS_FCRF","Official exchange rate (LCU per US$, period average)","BLZ","Belize","2017","2017",2,,
"PA_NUS_FCRF","Official exchange rate (LCU per US$, period average)","BLZ","Belize","2018","2018",2,,
"PA_NUS_FCRF","Official exchange rate (LCU per US$, period average)","BLZ","Belize","2019","2019",2,,
"PA_NUS_FCRF","Official exchange rate (LCU per US$, period average)","BLZ","Belize","2020","2020",2,,
"PA_NUS_FCRF","Official exchange rate (LCU per US$, period average)","BLZ","Belize","2021","2021",2,,
"NY_GDP_MKTP_KN","GDP (constant LCU)","CRI","Costa Rica","2016","2016",32972740219500,,
"NY_GDP_MKTP_KN","GDP (constant LCU)","CRI","Costa Rica","2017","2017",34343647497600,,
"NY_GDP_MKTP_KN","GDP (constant LCU)","CRI","Costa Rica","2018","2018",35242044485100,,
"NY_GDP_MKTP_KN","GDP (constant LCU)","CRI","Costa Rica","2019","2019",36094025075300,,
"NY_GDP_MKTP_KN","GDP (constant LCU)","CRI","Costa Rica","2020","2020",34631889264400,,
"NY_GDP_MKTP_KN","GDP (constant LCU)","CRI","Costa Rica","2021","2021",37256835925500,,
"NY_GDP_MKTP_KN","GDP (constant LCU)","SLV","El Salvador","2016","2016",23723143500,,
"NY_GDP_MKTP_KN","GDP (constant LCU)","SLV","El Salvador","2017","2017",24256349392,,
"NY_GDP_MKTP_KN","GDP (constant LCU)","SLV","El Salvador","2018","2018",24841520265,,
"NY_GDP_MKTP_KN","GDP (constant LCU)","SLV","El Salvador","2019","2019",25447025261,,
"NY_GDP_MKTP_KN","GDP (constant LCU)","SLV","El Salvador","2020","2020",23366166674,,
"NY_GDP_MKTP_KN","GDP (constant LCU)","SLV","El Salvador","2021","2021",25767852535,,
"PA_NUS_ATLS","DEC alternative conversion factor (LCU per US$)","FRA","France","2016","2016",0.9,,
"PA_NUS_ATLS","DEC alternative conversion factor (LCU per US$)","FRA","France","2017","2017",0.9,,
"PA_NUS_ATLS","DEC alternative conversion factor (LCU per US$)","FRA","France","2018","2018",0.8,,
"PA_NUS_ATLS","DEC alternative conversion factor (LCU per US$)","FRA","France","2019","2019",0.9,,
"PA_NUS_ATLS","DEC alternative conversion factor (LCU per US$)","FRA","France","2020","2020",0.9,,
"PA_NUS_ATLS","DEC alternative conversion factor (LCU per US$)","FRA","France","2021","2021",0.8,,
"NY_GDP_MKTP_PP_KD","GDP, PPP (constant 2011 international $)","BGD","Bangladesh","2016","2016",733266327482,,
"NY_GDP_MKTP_PP_KD","GDP, PPP (constant 2011 international $)","BGD","Bangladesh","2017","2017",781590411613,,
"NY_GDP_MKTP_PP_KD","GDP, PPP (constant 2011 international $)","BGD","Bangladesh","2018","2018",838798238917,,
"NY_GDP_MKTP_PP_KD","GDP, PPP (constant 2011 international $)","BGD","Bangladesh","2019","2019",904911604398,,
"NY_GDP_MKTP_PP_KD","GDP, PPP (constant 2011 international $)","BGD","Bangladesh","2020","2020",936113150665,,
"NY_GDP_MKTP_PP_KD","GDP, PPP (constant 2011 international $)","BGD","Bangladesh","2021","2021",1001067000656,,
"NY_GDP_MKTP_KN","GDP (constant LCU)","CAN","Canada","2016","2016",2010374175000,,
"NY_GDP_MKTP_KN","GDP (constant LCU)","CAN","Canada","2017","2017",2071487142000,,
"NY_GDP_MKTP_KN","GDP (constant LCU)","CAN","Canada","2018","2018",2129013180000,,
"NY_GDP_MKTP_KN","GDP (constant LCU)","CAN","Canada","2019","2019",2169029942000,,
"NY_GDP_MKTP_KN","GDP (constant LCU)","CAN","Canada","2020","2020",2055524078000,,
"NY_GDP_MKTP_KN","GDP (constant LCU)","CAN","Canada","2021","2021",2148863110000,,
"NY_GDP_PCAP_CN","GDP per capita (current LCU)","COM","Comoros","2016","2016",603243,,
"NY_GDP_PCAP_CN","GDP per capita (current LCU)","COM","Comoros","2017","2017",616042,,
"NY_GDP_PCAP_CN","GDP per capita (current LCU)","COM","Comoros","2018","2018",637932,,
"NY_GDP_PCAP_CN","GDP per capita (current LCU)","COM","Comoros","2019","2019",663940,,
"NY_GDP_PCAP_CN","GDP per capita (current LCU)","COM","Comoros","2020","2020",654518,,
"NY_GDP_PCAP_CN","GDP per capita (current LCU)","COM","Comoros","2021","2021",656158,,
"PA_NUS_FCRF","Official exchange rate (LCU per US$, period average)","DOM","Dominican Republic","2016","2016",46.1,,
"PA_NUS_FCRF","Official exchange rate (LCU per US$, period average)","DOM","Dominican Republic","2017","2017",47.5,,
"PA_NUS_FCRF","Official exchange rate (LCU per US$, period average)","DOM","Dominican Republic","2018","2018",49.5,,
"PA_NUS_FCRF","Official exchange rate (LCU per US$, period average)","DOM","Dominican Republic","2019","2019",51.3,,
"PA_NUS_FCRF","Official exchange rate (LCU per US$, period average)","DOM","Dominican Republic","2020","2020",56.5,,
"PA_NUS_FCRF","Official exchange rate (LCU per US$, period average)","DOM","Dominican Republic","2021","2021",57.2,,
"NY_GDP_MKTP_KN","GDP (constant LCU)","ATG","Antigua and Barbuda","2016","2016",3174610000,,
"NY_GDP_MKTP_KN","GDP (constant LCU)","ATG","Antigua and Barbuda","2017","2017",3274430000,,
"NY_GDP_MKTP_KN","GDP (constant LCU)","ATG","Antigua and Barbuda","2018","2018",3499830000,,
"NY_GDP_MKTP_KN","GDP (constant LCU)","ATG","Antigua and Barbuda","2019","2019",3670000000,,
"NY_GDP_MKTP_KN","GDP (constant LCU)","ATG","Antigua and Barbuda","2020","2020",2928940000,,
"NY_GDP_MKTP_KN","GDP (constant LCU)","ATG","Antigua and Barbuda","2021","2021",3083320000,,
"NY_GNP_PCAP_CN","GNI per capita (current LCU)","BEN","Benin","2016","2016",616721,,
"NY_GNP_PCAP_CN","GNI per capita (current LCU)","BEN","Benin","2017","2017",628957,,
"NY_GNP_PCAP_CN","GNI per capita (current LCU)","BEN","Benin","2018","2018",656169,,
"NY_GNP_PCAP_CN","GNI per capita (current LCU)","BEN","Benin","2019","2019",679241,,
"NY_GNP_PCAP_CN","GNI per capita (current LCU)","BEN","Benin","2020","2020",705139,,
"NY_GNP_PCAP_CN","GNI per capita (current LCU)","BEN","Benin","2021","2021",750923,,
"PA_NUS_ATLS","DEC alternative conversion factor (LCU per US$)","HKG","China, Hong Kong Special Administrative Region","2016","2016",7.8,,
"PA_NUS_ATLS","DEC alternative conversion factor (LCU per US$)","HKG","China, Hong Kong Special Administrative Region","2017","2017",7.8,,
"PA_NUS_ATLS","DEC alternative conversion factor (LCU per US$)","HKG","China, Hong Kong Special Administrative Region","2018","2018",7.8,,
"PA_NUS_ATLS","DEC alternative conversion factor (LCU per US$)","HKG","China, Hong Kong Special Administrative Region","2019","2019",7.8,,
"PA_NUS_ATLS","DEC alternative conversion factor (LCU per US$)","HKG","China, Hong Kong Special Administrative Region","2020","2020",7.8,,
"PA_NUS_ATLS","DEC alternative conversion factor (LCU per US$)","HKG","China, Hong Kong Special Administrative Region","2021","2021",7.8,,
"NY_GNP_PCAP_CN","GNI per capita (current LCU)","CPV","Cabo Verde","2016","2016",286279,,
